"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka_i_Velik" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Oprichnik" "Sorokin_Salo" "Sorokin_Teluria" "Surkov_Ruspioner" "Surkov_Tekstyi 97-07"
"факт" 0.00297135612693633 0.00406776903207436 0.00418971007206301 0.00626422501096239 0 0.00474848839786001 0.00347053515652114 0 0.00403909847322078 0 0 0
"фашизм" 0.000990452042312111 0.00881349956949444 0 0 0.00332250749640754 0.00791414732976669 0 0 0 0 0 0
"форма" 0.00198090408462422 0.00745757655880299 0 0 0.00498376124461131 0.00474848839786001 0 0 0 0.00140646976090014 0 0
"хорошее" 0.00297135612693633 0.00203388451603718 0.00418971007206301 0 0.00166125374820377 0.00158282946595334 0 0.0119678066002453 0.00269273231548052 0.00562587904360056 0 0
"христианство" 0.000990452042312111 0.0108473840855316 0 0.00208807500365413 0.00249188062230565 0.00316565893190668 0 0 0 0 0 0
"цветов" 0 0.00271184602138291 0.00209485503603151 0.00626422501096239 0.00415313437050942 0.00474848839786001 0.00694107031304227 0.00299195165006134 0.00269273231548052 0.00140646976090014 0 0
"цивилизации" 0 0.00338980752672863 0 0 0.00747564186691696 0.00791414732976669 0.00347053515652114 0 0.00134636615774026 0.00281293952180028 0 0
"цирк" 0.000990452042312111 0 0.00209485503603151 0.00208807500365413 0.014120656859732 0.00316565893190668 0 0 0 0 0 0
"чая" 0 0.00135592301069145 0.00628456510809452 0.00208807500365413 0.00249188062230565 0.00633131786381335 0.00347053515652114 0 0.00403909847322078 0.00421940928270042 0 0
"человеческий" 0.00198090408462422 0.000677961505345726 0.00314228255404726 0.00417615000730826 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00598390330012267 0.00403909847322078 0.00421940928270042 0 0
"черное" 0.00297135612693633 0 0 0 0.00415313437050942 0 0.00347053515652114 0 0.0107709292619221 0.00843881856540084 0 0
"читали" 0.00495226021156056 0.00338980752672863 0.00104742751801575 0.00626422501096239 0.00166125374820377 0.00474848839786001 0.00347053515652114 0 0.00269273231548052 0.00140646976090014 0 0
"щеки" 0.00297135612693633 0 0 0 0.00166125374820377 0.00158282946595334 0 0.0119678066002453 0.00942456310418181 0.00843881856540084 0 0
"pro" 0 0 0 0 0 0 0 0 0.00403909847322078 0.0267229254571027 0 0
"аксёнов" 0 0.014915153117606 0 0 0 0 0 0 0 0 0 0
"алю" 0.0217899449308664 0 0 0 0 0 0 0 0 0 0 0
"анекдотов" 0.000990452042312111 0.00135592301069145 0 0 0.000830626874101885 0.0253252714552534 0.00694107031304227 0 0 0 0 0
"аркадия" 0 0.00203388451603718 0.0199011228422993 0 0 0 0 0 0 0 0 0
"батюшка" 0 0.000677961505345726 0 0 0.00498376124461131 0.00316565893190668 0 0.0209436615504293 0.00807819694644155 0 0 0
"ванну" 0 0.000677961505345726 0 0 0.00581438811871319 0.00316565893190668 0.00347053515652114 0.0149597582503067 0.00403909847322078 0.00421940928270042 0 0
"ваня" 0.000990452042312111 0.000677961505345726 0.00104742751801575 0.00626422501096239 0 0 0 0 0.00269273231548052 0.019690576652602 0 0
"вашему" 0 0.00610165354811154 0.00104742751801575 0.00626422501096239 0.000830626874101885 0.00158282946595334 0 0.0119678066002453 0.00269273231548052 0.00140646976090014 0 0
"вашим" 0 0.00203388451603718 0.00209485503603151 0.00626422501096239 0.00332250749640754 0.00158282946595334 0 0.00598390330012267 0.00134636615774026 0.00843881856540084 0 0
"вел" 0.008914068380809 0 0 0 0.00332250749640754 0.00158282946595334 0 0 0.0067318307887013 0.00421940928270042 0 0
"видя" 0.000990452042312111 0.00135592301069145 0.00837942014412603 0.00626422501096239 0.00332250749640754 0.00316565893190668 0 0 0 0.00281293952180028 0 0
"военные" 0.00297135612693633 0.00135592301069145 0 0 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0.00807819694644155 0.00140646976090014 0 0
"возрасте" 0.00297135612693633 0.00203388451603718 0.00418971007206301 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.008975854950184 0.00403909847322078 0.00140646976090014 0 0
"вспомним" 0 0.00881349956949444 0 0 0.000830626874101885 0.00158282946595334 0.0138821406260845 0 0 0.00421940928270042 0 0
"встретиться" 0.00198090408462422 0.000677961505345726 0 0.00417615000730826 0.00415313437050942 0.00316565893190668 0 0 0 0.0126582278481013 0.0243131534159981 0
"встреча" 0.00198090408462422 0.00135592301069145 0.00104742751801575 0 0.00498376124461131 0.00633131786381335 0.00694107031304227 0 0.00134636615774026 0.00562587904360056 0 0
"выжить" 0.00198090408462422 0.00610165354811154 0.00418971007206301 0 0.00332250749640754 0.00316565893190668 0 0 0.00134636615774026 0 0 0
"героев" 0.00198090408462422 0.00677961505345726 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00158282946595334 0 0 0 0.00421940928270042 0 0
"городу" 0.00396180816924844 0.00203388451603718 0.00628456510809452 0.00417615000730826 0.00249188062230565 0 0.0104116054695634 0 0 0.00140646976090014 0 0
"государыни" 0 0 0 0 0 0 0 0.062830984651288 0 0.00140646976090014 0 0
"гребенщикова" 0 0.014915153117606 0 0 0 0 0 0 0 0 0 0
"движения" 0.000990452042312111 0.00406776903207436 0.00104742751801575 0 0.00498376124461131 0.00158282946595334 0.00694107031304227 0 0.00403909847322078 0 0.0486263068319961 0
"держа" 0.000990452042312111 0 0.00104742751801575 0 0.00332250749640754 0.00158282946595334 0.00694107031304227 0 0.0107709292619221 0.0070323488045007 0 0
"десяти" 0.00396180816924844 0.00338980752672863 0.00942684766214178 0.00208807500365413 0 0 0.00347053515652114 0 0.00134636615774026 0.00140646976090014 0 0
"детка" 0 0 0 0 0.00166125374820377 0 0 0 0.0269273231548052 0 0 0
"диалог" 0.00495226021156056 0.00881349956949444 0.00209485503603151 0 0.000830626874101885 0 0 0 0 0.00140646976090014 0 0
"длинный" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0 0.00332250749640754 0.00316565893190668 0 0.00299195165006134 0.00538546463096104 0.00984528832630099 0 0
"дракон" 0 0.00271184602138291 0.0167588402882521 0.00208807500365413 0 0 0 0 0 0.00140646976090014 0 0
"друзьями" 0.00297135612693633 0.00271184602138291 0.00314228255404726 0.00208807500365413 0.00332250749640754 0.00474848839786001 0.0104116054695634 0 0 0.00140646976090014 0 0
"дрянь" 0.00297135612693633 0.00135592301069145 0.00628456510809452 0.00626422501096239 0.00415313437050942 0.00158282946595334 0 0 0.00269273231548052 0 0 0
"евреи" 0.00297135612693633 0.00406776903207436 0.00209485503603151 0 0.00249188062230565 0.00316565893190668 0 0.00299195165006134 0.0067318307887013 0 0 0
"еврей" 0.00297135612693633 0.00542369204276581 0.00314228255404726 0.00417615000730826 0.00249188062230565 0 0 0 0.00269273231548052 0.00140646976090014 0 0
"единственная" 0.00396180816924844 0.00677961505345726 0 0.00417615000730826 0.000830626874101885 0.00316565893190668 0.00347053515652114 0 0.00134636615774026 0.00140646976090014 0 0
"едят" 0.00297135612693633 0 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00474848839786001 0.0104116054695634 0.00299195165006134 0.00134636615774026 0.00421940928270042 0 0
"ерофеев" 0 0.00610165354811154 0 0 0.00415313437050942 0.00316565893190668 0.0208232109391268 0 0 0 0 0
"ест" 0 0.00135592301069145 0.00418971007206301 0.00626422501096239 0.00166125374820377 0.00474848839786001 0.00347053515652114 0.00598390330012267 0.00269273231548052 0.00421940928270042 0 0
"жалости" 0.00297135612693633 0.00338980752672863 0.00314228255404726 0.0125284500219248 0.000830626874101885 0.00158282946595334 0.00694107031304227 0 0.00134636615774026 0 0 0
"жертвы" 0 0.00203388451603718 0.00314228255404726 0.00626422501096239 0.00332250749640754 0.00474848839786001 0.00347053515652114 0.00299195165006134 0.00269273231548052 0.00281293952180028 0 0
"живое" 0.00297135612693633 0.00271184602138291 0.00104742751801575 0.00626422501096239 0.00249188062230565 0.00158282946595334 0.00694107031304227 0.00598390330012267 0.00403909847322078 0 0 0
"живу" 0.00297135612693633 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00316565893190668 0.00347053515652114 0.00598390330012267 0 0.00562587904360056 0 0
"живыми" 0 0.00135592301069145 0.00209485503603151 0 0.00830626874101885 0.00158282946595334 0 0 0.00403909847322078 0.00562587904360056 0 0
"журнал" 0.000990452042312111 0.00271184602138291 0.00314228255404726 0.00208807500365413 0.00166125374820377 0.00474848839786001 0.0173526757826057 0 0.00269273231548052 0 0.0243131534159981 0
"запомнил" 0.00990452042312111 0.00271184602138291 0.00209485503603151 0.00417615000730826 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0 0 0 0
"заявил" 0.00297135612693633 0.000677961505345726 0.00418971007206301 0.00417615000730826 0.00913689561512073 0.00158282946595334 0 0 0 0 0 0
"интерес" 0.00495226021156056 0.00271184602138291 0.00104742751801575 0.00208807500365413 0.00249188062230565 0.00633131786381335 0 0.00299195165006134 0.00269273231548052 0.00140646976090014 0 0
"интересный" 0.00297135612693633 0.0108473840855316 0 0 0.000830626874101885 0 0 0 0 0.00281293952180028 0 0
"интонации" 0.00297135612693633 0.0115253455908773 0 0.00208807500365413 0 0 0.00347053515652114 0 0 0 0 0
"истины" 0 0.00542369204276581 0.00104742751801575 0.00417615000730826 0.00249188062230565 0.00474848839786001 0.00347053515652114 0.00299195165006134 0 0.00421940928270042 0 0
"кит" 0 0.000677961505345726 0 0 0 0 0 0.0329114681506747 0 0.0140646976090014 0 0
"ключ" 0.00198090408462422 0 0.00104742751801575 0 0.000830626874101885 0.00316565893190668 0 0.00299195165006134 0.0134636615774026 0.00562587904360056 0.0243131534159981 0
"ковер" 0.000990452042312111 0 0 0 0.000830626874101885 0.00158282946595334 0 0 0.0134636615774026 0.0126582278481013 0 0
"кожи" 0.00198090408462422 0.000677961505345726 0.00209485503603151 0.00208807500365413 0.000830626874101885 0.00158282946595334 0 0.0119678066002453 0.0107709292619221 0.00281293952180028 0 0
"кой" 0 0 0 0 0.0166125374820377 0 0 0 0.00134636615774026 0.00140646976090014 0 0
"конфликт" 0.000990452042312111 0.0108473840855316 0 0 0.00332250749640754 0.00158282946595334 0 0 0 0 0 0
"корни" 0.000990452042312111 0.00542369204276581 0 0 0.00415313437050942 0.00474848839786001 0.00347053515652114 0 0.00269273231548052 0.00281293952180028 0 0
"костюме" 0 0 0.00314228255404726 0 0.00664501499281508 0 0 0 0.0121172954196623 0.00281293952180028 0 0
"красавица" 0.00495226021156056 0.00203388451603718 0.00523713759007877 0.00417615000730826 0.00332250749640754 0.00158282946595334 0 0.00299195165006134 0.00134636615774026 0 0 0
"крастышевского" 0.0217899449308664 0 0 0 0 0 0 0 0 0 0 0
"кулаком" 0 0.000677961505345726 0.00418971007206301 0 0.00415313437050942 0 0.00694107031304227 0.008975854950184 0.0067318307887013 0.00281293952180028 0 0
"леонидович" 0 0 0.0167588402882521 0 0.000830626874101885 0 0.00347053515652114 0 0.00538546463096104 0 0 0
"мамаев" 0 0 0 0.0459376500803909 0 0 0 0 0 0 0 0
"молодец" 0.00297135612693633 0 0.00418971007206301 0.00417615000730826 0.00332250749640754 0.00158282946595334 0 0.0119678066002453 0.00269273231548052 0.00281293952180028 0 0
"молчала" 0.00396180816924844 0 0.00209485503603151 0.00835230001461653 0.00166125374820377 0.00316565893190668 0 0 0.00269273231548052 0.00843881856540084 0 0
"муд" 0 0 0 0 0.0182737912302415 0 0 0 0 0 0 0
"мяса" 0.000990452042312111 0.00203388451603718 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00633131786381335 0 0 0.00538546463096104 0.00421940928270042 0 0
"напоминает" 0 0.00406776903207436 0.00104742751801575 0 0.00332250749640754 0.00791414732976669 0.0104116054695634 0.00299195165006134 0 0.00140646976090014 0.0243131534159981 0
"наследство" 0 0.00406776903207436 0 0 0 0.0205767830573934 0.00694107031304227 0 0 0.00140646976090014 0 0
"настоящим" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00581438811871319 0.00158282946595334 0 0 0.00538546463096104 0.00281293952180028 0.0243131534159981 0
"настя" 0 0.00135592301069145 0 0.0354972750621202 0.00166125374820377 0.00158282946595334 0 0 0 0 0 0
"наутро" 0.000990452042312111 0 0.00314228255404726 0.00626422501096239 0.00498376124461131 0.0126626357276267 0.00347053515652114 0 0 0 0 0
"научился" 0.00792361633849689 0.00271184602138291 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00316565893190668 0 0 0 0.00140646976090014 0 0
"недолго" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0.00538546463096104 0.00984528832630099 0 0
"нежели" 0.00396180816924844 0.00610165354811154 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00158282946595334 0 0 0 0 0 0
"незаметно" 0 0.000677961505345726 0 0.00626422501096239 0.00830626874101885 0.00633131786381335 0.00347053515652114 0 0.00269273231548052 0.00140646976090014 0 0
"неинтересно" 0.00495226021156056 0.00406776903207436 0 0.00417615000730826 0.00249188062230565 0.00474848839786001 0.00694107031304227 0 0 0 0.0243131534159981 0
"ненавижу" 0.00396180816924844 0.00135592301069145 0 0.00835230001461653 0.00498376124461131 0.00158282946595334 0 0.008975854950184 0.00134636615774026 0.00140646976090014 0 0
"ненавистью" 0.00198090408462422 0.00474573053742009 0.00104742751801575 0.00417615000730826 0.00249188062230565 0 0 0 0.0067318307887013 0.00281293952180028 0 0
"ние" 0 0 0 0 0.0182737912302415 0 0 0 0 0 0 0
"нимада" 0 0 0 0 0 0 0 0 0.0296200554702857 0 0 0
"ногой" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0.00835230001461653 0.00249188062230565 0.00474848839786001 0 0.00598390330012267 0.00538546463096104 0.00281293952180028 0 0
"обоих" 0.00495226021156056 0.00406776903207436 0.00314228255404726 0.00417615000730826 0.000830626874101885 0.00474848839786001 0 0 0 0.00281293952180028 0 0
"огромным" 0.000990452042312111 0.00610165354811154 0.00104742751801575 0.00208807500365413 0.00166125374820377 0 0.00347053515652114 0 0.00538546463096104 0.00421940928270042 0 0
"ожидании" 0.00198090408462422 0.00271184602138291 0.00418971007206301 0.00417615000730826 0.00332250749640754 0.00316565893190668 0.00347053515652114 0.00299195165006134 0 0.00281293952180028 0 0
"опасно" 0.000990452042312111 0.00135592301069145 0.00314228255404726 0.00208807500365413 0.000830626874101885 0.00633131786381335 0 0 0.00807819694644155 0.00562587904360056 0 0
"описание" 0 0.0115253455908773 0.00104742751801575 0.00208807500365413 0 0 0.00694107031304227 0 0.00134636615774026 0 0 0
"орехов" 0.0207994928885543 0 0 0 0.000830626874101885 0 0 0 0 0 0 0
"отдельно" 0.00198090408462422 0.00745757655880299 0 0 0.00166125374820377 0 0 0.00299195165006134 0.00403909847322078 0.00281293952180028 0.0243131534159981 0
"отдохнуть" 0.00198090408462422 0.00135592301069145 0.00523713759007877 0.00626422501096239 0.00166125374820377 0.00474848839786001 0 0.00299195165006134 0.00403909847322078 0.00140646976090014 0 0
"открыть" 0.00198090408462422 0.00135592301069145 0.00314228255404726 0.00626422501096239 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00299195165006134 0.00807819694644155 0 0 0
"отношению" 0 0.00949146107484017 0.00209485503603151 0 0.00249188062230565 0.00316565893190668 0.00347053515652114 0 0 0 0 0
"отчаяния" 0 0.00677961505345726 0.00209485503603151 0.00208807500365413 0.00332250749640754 0.00791414732976669 0 0 0 0 0 0
"охотно" 0.000990452042312111 0.000677961505345726 0.00733199262611027 0.00417615000730826 0.00249188062230565 0.00949697679572003 0 0 0 0.00281293952180028 0 0
"папы" 0 0.00271184602138291 0.00942684766214178 0.00417615000730826 0.00498376124461131 0.00158282946595334 0 0 0 0 0 0
"пар" 0 0.000677961505345726 0.00418971007206301 0.00208807500365413 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.0119678066002453 0.0067318307887013 0.00281293952180028 0 0
"пе" 0.000990452042312111 0 0 0 0.0174431643561396 0 0 0 0 0 0 0
"пели" 0.00297135612693633 0.00203388451603718 0.00209485503603151 0.00626422501096239 0.00498376124461131 0 0.0138821406260845 0 0 0.00140646976090014 0 0
"передал" 0.00198090408462422 0.00203388451603718 0.00314228255404726 0.00208807500365413 0.00249188062230565 0.00158282946595334 0 0 0.00942456310418181 0.00281293952180028 0 0
"передо" 0.00198090408462422 0.00203388451603718 0 0 0.00747564186691696 0.00316565893190668 0.00347053515652114 0.0119678066002453 0.00134636615774026 0 0 0
"платонова" 0 0.00745757655880299 0 0.00208807500365413 0.00332250749640754 0 0.00694107031304227 0 0.00538546463096104 0 0 0
"поверил" 0.00396180816924844 0.000677961505345726 0.00314228255404726 0 0.00581438811871319 0.00474848839786001 0 0 0.00538546463096104 0 0 0
"погоди" 0.00594271225387267 0.000677961505345726 0 0.00417615000730826 0.000830626874101885 0 0 0.008975854950184 0.0121172954196623 0 0 0
"подвиг" 0.00198090408462422 0.00745757655880299 0.00104742751801575 0 0.00332250749640754 0.00158282946595334 0 0 0 0.00421940928270042 0 0
"поднес" 0 0 0 0 0 0 0 0 0.0188491262083636 0.0112517580872011 0 0
"полез" 0.00396180816924844 0 0 0.00208807500365413 0.00332250749640754 0 0 0.00299195165006134 0.00942456310418181 0.0070323488045007 0 0
"политические" 0.000990452042312111 0.00542369204276581 0.00104742751801575 0 0.00249188062230565 0.0110798062616734 0.00347053515652114 0 0 0 0.0243131534159981 0
"посмотри" 0.000990452042312111 0.00135592301069145 0.00523713759007877 0.00417615000730826 0.00664501499281508 0.00158282946595334 0 0 0.00403909847322078 0 0 0
"посреди" 0.00198090408462422 0.000677961505345726 0.0104742751801575 0.00208807500365413 0.00415313437050942 0.00316565893190668 0 0 0.00134636615774026 0 0 0
"похожим" 0 0.00203388451603718 0.00628456510809452 0.00626422501096239 0.00166125374820377 0.00474848839786001 0.00347053515652114 0.00299195165006134 0.00403909847322078 0 0 0
"приказа" 0.000990452042312111 0 0.00104742751801575 0 0.000830626874101885 0 0 0.0568470813511654 0 0 0 0
"примеру" 0 0.00135592301069145 0.00837942014412603 0.00626422501096239 0.00166125374820377 0.00474848839786001 0 0.00299195165006134 0.00269273231548052 0.00140646976090014 0 0
"причина" 0.000990452042312111 0.00542369204276581 0.00209485503603151 0.00835230001461653 0.00249188062230565 0.00158282946595334 0 0 0.00134636615774026 0.00140646976090014 0.0243131534159981 0
"прожил" 0.00198090408462422 0.00610165354811154 0 0.00208807500365413 0.00332250749640754 0.00316565893190668 0.00347053515652114 0.00299195165006134 0.00269273231548052 0 0 0
"прочёл" 0 0.014915153117606 0 0 0 0 0 0 0 0 0 0
"птиц" 0 0.00135592301069145 0.00418971007206301 0 0.00166125374820377 0.00791414732976669 0.0173526757826057 0.00299195165006134 0 0.00421940928270042 0 0
"пустое" 0.000990452042312111 0 0.00942684766214178 0.00626422501096239 0 0.00316565893190668 0 0 0.00403909847322078 0.00281293952180028 0.0486263068319961 0
"путин" 0 0.00203388451603718 0.00209485503603151 0.00208807500365413 0 0.0253252714552534 0 0 0 0 0 0
"развития" 0.000990452042312111 0.0101694225801859 0.00209485503603151 0 0.00166125374820377 0.00316565893190668 0 0 0 0 0 0
"разобраться" 0.00297135612693633 0.00271184602138291 0.00523713759007877 0.00208807500365413 0.00249188062230565 0.00633131786381335 0 0.00598390330012267 0 0 0 0
"рассмеялся" 0.00198090408462422 0 0.00314228255404726 0 0.00664501499281508 0.00158282946595334 0.00694107031304227 0 0.00134636615774026 0.0070323488045007 0 0
"режим" 0.000990452042312111 0.000677961505345726 0.00104742751801575 0.00417615000730826 0.00913689561512073 0.00316565893190668 0 0 0.00134636615774026 0.00421940928270042 0 0
"река" 0.00297135612693633 0.00474573053742009 0.00104742751801575 0 0.00166125374820377 0 0.00347053515652114 0 0.0067318307887013 0.00421940928270042 0 0
"родине" 0.00198090408462422 0.00474573053742009 0.00104742751801575 0 0.00332250749640754 0.00791414732976669 0.00694107031304227 0.00299195165006134 0 0 0 0
"самих" 0 0 0.00523713759007877 0.00208807500365413 0.00498376124461131 0.0110798062616734 0.00694107031304227 0 0.00134636615774026 0 0 0
"светом" 0.000990452042312111 0.000677961505345726 0.00418971007206301 0.00626422501096239 0.000830626874101885 0.00158282946595334 0.00694107031304227 0.00598390330012267 0.00538546463096104 0.00421940928270042 0 0
"свободного" 0.00396180816924844 0.00338980752672863 0 0.00208807500365413 0.00249188062230565 0.00316565893190668 0.0138821406260845 0 0.00269273231548052 0.00140646976090014 0 0
"сильной" 0.00198090408462422 0.00271184602138291 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00474848839786001 0 0.00598390330012267 0.00403909847322078 0.00140646976090014 0 0
"сильные" 0.000990452042312111 0.00474573053742009 0.00104742751801575 0 0.000830626874101885 0.00316565893190668 0 0.00299195165006134 0.00403909847322078 0.00843881856540084 0 0
"слез" 0.00495226021156056 0 0 0 0.000830626874101885 0.00474848839786001 0 0 0.00807819694644155 0.00843881856540084 0.0243131534159981 0
"слёзы" 0 0.00406776903207436 0.0146639852522205 0.00417615000730826 0 0 0 0 0 0 0 0
"смертельно" 0.00198090408462422 0.00338980752672863 0.00104742751801575 0.00626422501096239 0.00249188062230565 0.00158282946595334 0.00694107031304227 0 0.00269273231548052 0.00421940928270042 0 0
"снегом" 0.00198090408462422 0.000677961505345726 0.00628456510809452 0.00417615000730826 0 0 0 0.0149597582503067 0.0067318307887013 0.00140646976090014 0 0
"собак" 0.00297135612693633 0.00203388451603718 0.00418971007206301 0 0.00249188062230565 0 0.0104116054695634 0 0.0067318307887013 0.00140646976090014 0 0
"собирался" 0.00594271225387267 0.00135592301069145 0.00942684766214178 0.00417615000730826 0.000830626874101885 0 0 0 0.00134636615774026 0.00140646976090014 0 0
"советском" 0.00297135612693633 0.00271184602138291 0 0 0.00498376124461131 0.00791414732976669 0.0138821406260845 0 0 0 0 0
"сосед" 0.00792361633849689 0.000677961505345726 0.00209485503603151 0.0104403750182707 0.00166125374820377 0.00158282946595334 0.00694107031304227 0 0.00134636615774026 0 0 0
"сочетание" 0.00495226021156056 0.00949146107484017 0 0 0.000830626874101885 0.00158282946595334 0 0 0 0.00140646976090014 0 0
"спальни" 0 0 0.00418971007206301 0.00208807500365413 0.00166125374820377 0 0.00694107031304227 0.00299195165006134 0.00403909847322078 0.0126582278481013 0 0
"стараясь" 0.00594271225387267 0.00203388451603718 0 0 0.00249188062230565 0.00633131786381335 0 0.00299195165006134 0.00269273231548052 0.00421940928270042 0 0
"старости" 0.00693316429618478 0.00542369204276581 0.00209485503603151 0 0.00249188062230565 0.00158282946595334 0 0 0.00134636615774026 0 0 0
"статьи" 0.00495226021156056 0.00474573053742009 0.00209485503603151 0.00417615000730826 0.00249188062230565 0 0.00694107031304227 0 0.00134636615774026 0 0 0
"статья" 0.00198090408462422 0.00677961505345726 0.00523713759007877 0.00626422501096239 0 0.00316565893190668 0 0 0 0 0 0
"стихотворений" 0 0.0128812686015688 0 0.00208807500365413 0 0 0.00694107031304227 0 0 0 0 0
"столовой" 0 0.000677961505345726 0.00209485503603151 0 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.008975854950184 0.0067318307887013 0.00421940928270042 0 0
"страшных" 0 0.0108473840855316 0.00314228255404726 0.00208807500365413 0 0 0.00694107031304227 0 0 0 0 0
"стругацких" 0 0.014915153117606 0 0 0 0 0 0 0 0 0 0
"суп" 0.00297135612693633 0.000677961505345726 0.00209485503603151 0 0.00332250749640754 0.00316565893190668 0.0138821406260845 0 0.00269273231548052 0.00562587904360056 0 0
"сутки" 0.00198090408462422 0.000677961505345726 0.00418971007206301 0 0.000830626874101885 0.00474848839786001 0 0.00598390330012267 0.0121172954196623 0 0 0
"существа" 0 0.00338980752672863 0.00418971007206301 0.00208807500365413 0.00498376124461131 0.00158282946595334 0.00347053515652114 0 0.00403909847322078 0.00140646976090014 0 0
"счастлив" 0.00297135612693633 0.00474573053742009 0.00209485503603151 0.00208807500365413 0.000830626874101885 0 0 0 0.00807819694644155 0.00281293952180028 0 0
"тарковский" 0 0.0142371916122603 0 0.00208807500365413 0 0 0 0 0 0 0 0
"твари" 0 0.000677961505345726 0.0136165577342048 0.00417615000730826 0.000830626874101885 0 0 0.00299195165006134 0.00403909847322078 0.00140646976090014 0 0
"твоим" 0.00198090408462422 0.000677961505345726 0.00104742751801575 0.00417615000730826 0.00664501499281508 0.00316565893190668 0.00347053515652114 0.00299195165006134 0.00269273231548052 0.00281293952180028 0 0
"телу" 0.00297135612693633 0.000677961505345726 0 0 0.00415313437050942 0.00791414732976669 0 0.008975854950184 0.00269273231548052 0.00421940928270042 0 0
"убийство" 0.000990452042312111 0.00745757655880299 0.00209485503603151 0 0.00166125374820377 0.00158282946595334 0 0 0.0067318307887013 0 0 0
"ужасе" 0.00297135612693633 0.00542369204276581 0.00418971007206301 0.00208807500365413 0.00249188062230565 0.00316565893190668 0 0 0 0.00140646976090014 0 0
"улыбнулась" 0.00198090408462422 0 0.00314228255404726 0.00208807500365413 0.00664501499281508 0 0.00694107031304227 0 0.00269273231548052 0.00562587904360056 0 0
"умеют" 0.00198090408462422 0.00338980752672863 0.00209485503603151 0 0.00166125374820377 0.00949697679572003 0.00347053515652114 0.00598390330012267 0.00269273231548052 0 0 0
"успеха" 0 0.00406776903207436 0 0 0.00332250749640754 0.01424546519358 0.00347053515652114 0 0 0.00140646976090014 0.0243131534159981 0
"фигуры" 0 0.00474573053742009 0 0 0.00249188062230565 0 0 0.00299195165006134 0.0107709292619221 0.00421940928270042 0 0
"физически" 0.00396180816924844 0.00745757655880299 0 0.00208807500365413 0 0.00316565893190668 0.00347053515652114 0 0 0.00421940928270042 0 0
"хозяйка" 0 0.00203388451603718 0.00209485503603151 0 0.00498376124461131 0.0110798062616734 0.0104116054695634 0 0 0.00140646976090014 0 0
"холод" 0.00396180816924844 0.00338980752672863 0.00209485503603151 0.0125284500219248 0.00249188062230565 0.00158282946595334 0 0 0 0.00140646976090014 0 0
"хорош" 0.00693316429618478 0.00203388451603718 0.00314228255404726 0 0.00166125374820377 0.00158282946595334 0 0.00299195165006134 0.00269273231548052 0.00421940928270042 0 0
"цикл" 0.000990452042312111 0.0115253455908773 0 0 0 0 0.0138821406260845 0 0 0 0 0
"черная" 0.00594271225387267 0 0 0 0.00415313437050942 0.00158282946595334 0.00347053515652114 0 0.00403909847322078 0.00843881856540084 0 0
"чёрной" 0 0.00474573053742009 0.00418971007206301 0.0229688250401954 0 0 0 0 0 0 0 0
"черными" 0.000990452042312111 0 0 0 0.0107981493633245 0.00316565893190668 0 0.00598390330012267 0.00403909847322078 0.00140646976090014 0 0
"чистого" 0.000990452042312111 0.00271184602138291 0.00418971007206301 0.00208807500365413 0.00166125374820377 0.00474848839786001 0.00347053515652114 0.00598390330012267 0.00269273231548052 0.00281293952180028 0 0
"чистой" 0.00198090408462422 0.00203388451603718 0.00209485503603151 0.00417615000730826 0.00415313437050942 0 0.00694107031304227 0.00299195165006134 0.00269273231548052 0.00421940928270042 0 0
"читает" 0.000990452042312111 0.00271184602138291 0.00314228255404726 0 0.00166125374820377 0.00316565893190668 0.0104116054695634 0.0149597582503067 0.00134636615774026 0.00140646976090014 0 0
"читатель" 0 0.00813553806414872 0.00104742751801575 0.00208807500365413 0.00332250749640754 0.00474848839786001 0 0.00299195165006134 0 0 0 0
"шее" 0 0.000677961505345726 0.00209485503603151 0 0.00664501499281508 0 0 0.008975854950184 0.0067318307887013 0.00421940928270042 0 0
