"Bykov_Iyun" "Bykov_Sto_Nochey" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"теле" 0.00198090408462422 0.00135592301069145 0.00498376124461131 0 0 0.00259369731552328 0.00598390330012267 0.00403909847322078
"территории" 0.00198090408462422 0.00406776903207436 0.00166125374820377 0.00158282946595334 0.00694107031304227 0.00259369731552328 0.00299195165006134 0.00134636615774026
"террор" 0.000990452042312111 0.00406776903207436 0.00498376124461131 0.00474848839786001 0 0 0 0
"точка" 0 0.00542369204276581 0.000830626874101885 0.00316565893190668 0 0.0103747892620931 0 0.00134636615774026
"точку" 0.00396180816924844 0.00406776903207436 0.00249188062230565 0 0 0 0.00598390330012267 0.00134636615774026
"точный" 0.00198090408462422 0.00881349956949444 0 0 0 0.00259369731552328 0 0
"тремя" 0.00198090408462422 0.00135592301069145 0.000830626874101885 0 0 0.00518739463104656 0.008975854950184 0.00807819694644155
"труд" 0.00297135612693633 0.00542369204276581 0 0.00316565893190668 0 0.00518739463104656 0 0.00134636615774026
"трупы" 0.00198090408462422 0.000677961505345726 0.00498376124461131 0 0.0104116054695634 0 0 0.00538546463096104
"ужасе" 0.00297135612693633 0.00542369204276581 0.00249188062230565 0.00316565893190668 0 0 0 0
"узкие" 0 0.000677961505345726 0.00166125374820377 0.00316565893190668 0 0 0.00299195165006134 0.0134636615774026
"узнали" 0.00297135612693633 0.00203388451603718 0.00166125374820377 0.00474848839786001 0.00694107031304227 0 0 0.00403909847322078
"умение" 0 0.00813553806414872 0 0.00316565893190668 0 0.00259369731552328 0 0.00134636615774026
"умирать" 0.00693316429618478 0.00338980752672863 0.00249188062230565 0 0 0 0 0.00134636615774026
"условия" 0.00594271225387267 0.00271184602138291 0.00332250749640754 0.00158282946595334 0 0 0 0.00134636615774026
"услышать" 0.00396180816924844 0.00338980752672863 0.00332250749640754 0 0.00694107031304227 0.00259369731552328 0 0
"устало" 0.00297135612693633 0 0.000830626874101885 0 0.00347053515652114 0.00259369731552328 0 0.0134636615774026
"факт" 0.00297135612693633 0.00406776903207436 0 0.00474848839786001 0.00347053515652114 0 0 0.00403909847322078
"философии" 0.00198090408462422 0.00406776903207436 0.00249188062230565 0.00158282946595334 0 0 0 0.00538546463096104
"французской" 0.00594271225387267 0.00203388451603718 0.000830626874101885 0.00949697679572003 0 0 0 0
"халат" 0.00297135612693633 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.0129684865776164 0.00598390330012267 0.00403909847322078
"холодной" 0 0.00203388451603718 0.000830626874101885 0.00949697679572003 0.0104116054695634 0.00518739463104656 0 0.00134636615774026
"хорош" 0.00693316429618478 0.00203388451603718 0.00166125374820377 0.00158282946595334 0 0 0.00299195165006134 0.00269273231548052
"хороша" 0.00792361633849689 0.00135592301069145 0 0 0 0.00259369731552328 0.0149597582503067 0
"художников" 0 0.00271184602138291 0.00166125374820377 0.00316565893190668 0.0277642812521691 0 0 0
"целовать" 0.00495226021156056 0.000677961505345726 0.00249188062230565 0 0.00347053515652114 0 0 0.00807819694644155
"целую" 0 0.00271184602138291 0.00166125374820377 0.00474848839786001 0 0 0.00598390330012267 0.0067318307887013
"ции" 0 0 0.0132900299856302 0 0 0 0 0
"человеческий" 0.00198090408462422 0.000677961505345726 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00403909847322078
"человечности" 0 0.0101694225801859 0.000830626874101885 0 0 0 0 0
"черную" 0.00198090408462422 0 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00518739463104656 0 0.00807819694644155
"четверть" 0.00495226021156056 0.00203388451603718 0 0 0 0 0.008975854950184 0.0067318307887013
"чистом" 0.00396180816924844 0.00406776903207436 0.000830626874101885 0 0.00694107031304227 0.00518739463104656 0 0.00134636615774026
"читателю" 0.000990452042312111 0.0101694225801859 0 0 0 0 0 0
"члены" 0 0 0.00166125374820377 0.00158282946595334 0.00694107031304227 0 0.00299195165006134 0.0134636615774026
"чувствует" 0.00198090408462422 0.00745757655880299 0.000830626874101885 0.00158282946595334 0 0.00259369731552328 0 0
"широкие" 0.000990452042312111 0.00135592301069145 0.000830626874101885 0.00474848839786001 0.00347053515652114 0.00778109194656984 0.00299195165006134 0.00538546463096104
"элемент" 0.00297135612693633 0.00271184602138291 0.00332250749640754 0.00316565893190668 0.00347053515652114 0 0.00598390330012267 0
"этаж" 0.00594271225387267 0 0.00249188062230565 0 0 0.00518739463104656 0.008975854950184 0.00269273231548052
"юрия" 0 0.0101694225801859 0 0 0.00347053515652114 0 0 0
"якова" 0 0.00203388451603718 0 0 0 0 0 0.0175027600506234
"абрам" 0 0.00203388451603718 0 0 0 0.0285306704707561 0 0.00134636615774026
"адрес" 0.00693316429618478 0.00135592301069145 0.00249188062230565 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0
"академика" 0.000990452042312111 0.000677961505345726 0.00415313437050942 0 0 0 0 0.0107709292619221
"акак" 0 0 0.0124594031115283 0 0 0 0 0
"аккуратно" 0.00198090408462422 0.000677961505345726 0.00249188062230565 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.00807819694644155
"але" 0.0148567806346817 0 0 0 0 0 0 0
"алкоголь" 0 0.00135592301069145 0.00249188062230565 0 0.0277642812521691 0.00518739463104656 0 0
"американских" 0 0.00135592301069145 0.00332250749640754 0.0126626357276267 0.00347053515652114 0 0 0
"америку" 0 0.00271184602138291 0.00332250749640754 0.00633131786381335 0 0.00518739463104656 0.00299195165006134 0
"армия" 0.00792361633849689 0 0.00166125374820377 0.00316565893190668 0 0 0 0.00403909847322078
"аты" 0 0 0.0124594031115283 0 0 0 0 0
"аудитории" 0.00396180816924844 0.00542369204276581 0 0.00158282946595334 0 0 0 0.00269273231548052
"ахматовой" 0 0.00610165354811154 0.000830626874101885 0.00158282946595334 0.00347053515652114 0 0 0.00403909847322078
"бате" 0 0 0 0 0 0 0.04487927475092 0
"белыми" 0.000990452042312111 0.00135592301069145 0.000830626874101885 0.00791414732976669 0 0 0.008975854950184 0.00403909847322078
"бен" 0 0.000677961505345726 0.00498376124461131 0.0126626357276267 0 0 0 0
"боишься" 0.00198090408462422 0 0.00747564186691696 0 0 0.00259369731552328 0 0.00403909847322078
"бороться" 0.000990452042312111 0.00203388451603718 0.00249188062230565 0.00633131786381335 0.00347053515652114 0.00259369731552328 0 0.00269273231548052
"бунин" 0.000990452042312111 0.00881349956949444 0 0.00158282946595334 0 0 0 0
"бунина" 0 0.0101694225801859 0 0 0 0 0 0
"бывшего" 0.00396180816924844 0 0.00498376124461131 0.00158282946595334 0.00347053515652114 0 0.008975854950184 0
"бьют" 0.00198090408462422 0.000677961505345726 0.00166125374820377 0.00158282946595334 0.0104116054695634 0.00778109194656984 0.00299195165006134 0.00269273231548052
"ванны" 0 0 0.00498376124461131 0.00158282946595334 0 0.00518739463104656 0.00299195165006134 0.0067318307887013
"василия" 0 0.00338980752672863 0.00166125374820377 0.00316565893190668 0 0 0 0.00807819694644155
"васильевна" 0 0.00338980752672863 0.00747564186691696 0 0 0 0.00299195165006134 0
"вер" 0 0 0.0107981493633245 0.00158282946595334 0.00347053515652114 0 0 0
"вернулась" 0.00594271225387267 0 0.00498376124461131 0.00158282946595334 0 0 0 0.00269273231548052
"взгляда" 0.00198090408462422 0.00203388451603718 0.00332250749640754 0.00633131786381335 0.00694107031304227 0 0 0
"вздыхает" 0 0 0 0 0 0.00518739463104656 0.035903419800736 0.00134636615774026
"видать" 0.00198090408462422 0.000677961505345726 0 0 0.00694107031304227 0.00259369731552328 0.0209436615504293 0.00269273231548052
"вкусом" 0.00198090408462422 0.00338980752672863 0.00166125374820377 0 0.00347053515652114 0 0 0.0067318307887013
"властью" 0 0.00406776903207436 0.00415313437050942 0.00474848839786001 0 0 0 0.00134636615774026
"внутренние" 0.00198090408462422 0.00271184602138291 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0.008975854950184 0
"возвращение" 0.00297135612693633 0.00338980752672863 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"воротам" 0.000990452042312111 0.00135592301069145 0 0.00158282946595334 0.00347053515652114 0 0.0149597582503067 0.0067318307887013
"востока" 0.000990452042312111 0.00542369204276581 0.00249188062230565 0.00474848839786001 0 0 0 0
"восьмидесятые" 0.00198090408462422 0.00338980752672863 0 0 0.0277642812521691 0 0 0
"вставил" 0 0 0.00249188062230565 0.00158282946595334 0 0 0 0.0148100277351428
"встать" 0.00297135612693633 0.00135592301069145 0.00166125374820377 0 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00538546463096104
"входят" 0 0.00203388451603718 0.00249188062230565 0.00316565893190668 0 0.00778109194656984 0.00299195165006134 0.00403909847322078
"высоких" 0 0.00203388451603718 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0 0.00269273231548052
"гамлета" 0.00693316429618478 0.00474573053742009 0 0 0 0 0 0.00134636615774026
"ганцев" 0.0148567806346817 0 0 0 0 0 0 0
"гвирцмана" 0.0148567806346817 0 0 0 0 0 0 0
"гениальное" 0 0.00949146107484017 0 0.00158282946595334 0 0 0 0
"глава" 0.00198090408462422 0.00542369204276581 0.000830626874101885 0 0 0 0.00598390330012267 0.00269273231548052
"гнилой" 0 0 0.00166125374820377 0 0 0.0103747892620931 0.0119678066002453 0.0067318307887013
"гоголя" 0.000990452042312111 0.00338980752672863 0.00332250749640754 0.00316565893190668 0.00347053515652114 0.00518739463104656 0 0
"гора" 0 0.00203388451603718 0 0.00158282946595334 0.00347053515652114 0.0155621838931397 0 0.00538546463096104
"городу" 0.00396180816924844 0.00203388451603718 0.00249188062230565 0 0.0104116054695634 0.00518739463104656 0 0
"гостиную" 0 0 0 0 0 0.00518739463104656 0 0.0175027600506234
"группа" 0.000990452042312111 0.00135592301069145 0.00581438811871319 0.00316565893190668 0.00347053515652114 0 0 0.00269273231548052
"группы" 0 0.00406776903207436 0.00249188062230565 0.00316565893190668 0.0138821406260845 0 0 0
"губ" 0.000990452042312111 0 0.00332250749640754 0 0 0.00259369731552328 0.00299195165006134 0.0107709292619221
"густо" 0.00396180816924844 0.00135592301069145 0.000830626874101885 0.00316565893190668 0.00347053515652114 0.00518739463104656 0 0.00403909847322078
"девушек" 0.000990452042312111 0.00271184602138291 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0 0
"девчонки" 0.000990452042312111 0 0.00913689561512073 0.00474848839786001 0 0 0 0
"действует" 0.00198090408462422 0.00338980752672863 0.000830626874101885 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00269273231548052
"делам" 0.00198090408462422 0.000677961505345726 0.00249188062230565 0.00158282946595334 0 0.00518739463104656 0.0119678066002453 0.00269273231548052
"детский" 0.00198090408462422 0.00271184602138291 0.00166125374820377 0.00633131786381335 0 0.00518739463104656 0 0.00134636615774026
"детям" 0.000990452042312111 0.00610165354811154 0.00332250749640754 0 0 0.00259369731552328 0 0
"директор" 0 0 0.00996752248922262 0.00474848839786001 0 0 0 0
"добиться" 0.00396180816924844 0.00610165354811154 0.000830626874101885 0.00158282946595334 0 0 0 0
"добрым" 0.000990452042312111 0.00203388451603718 0.000830626874101885 0.00316565893190668 0 0.00259369731552328 0.0149597582503067 0.00269273231548052
"долг" 0.00594271225387267 0.00474573053742009 0.00166125374820377 0 0 0 0 0
"домом" 0.000990452042312111 0.00406776903207436 0.00166125374820377 0.00158282946595334 0 0 0.008975854950184 0.00269273231548052
"допустим" 0.00792361633849689 0.00271184602138291 0.00166125374820377 0.00158282946595334 0 0 0 0
"дорог" 0.000990452042312111 0.00406776903207436 0.00249188062230565 0.00474848839786001 0 0.00259369731552328 0 0.00134636615774026
"достаю" 0 0.000677961505345726 0.000830626874101885 0 0 0.0129684865776164 0.0239356132004907 0
"дружбы" 0 0.000677961505345726 0.000830626874101885 0.0205767830573934 0 0 0 0
"ды" 0 0 0.0124594031115283 0 0 0 0 0
"единственно" 0.00396180816924844 0.00338980752672863 0 0.00949697679572003 0 0 0 0
"ерофеева" 0 0.00745757655880299 0 0.00158282946595334 0.0104116054695634 0 0 0
"жениться" 0.000990452042312111 0 0.0116287762374264 0 0 0 0 0
"жертв" 0.00198090408462422 0.00203388451603718 0.00332250749640754 0.00474848839786001 0 0 0 0.00403909847322078
"жертвы" 0 0.00203388451603718 0.00332250749640754 0.00474848839786001 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00269273231548052
"жестокость" 0.00198090408462422 0.00542369204276581 0.00332250749640754 0.00158282946595334 0 0 0 0
"жопа" 0 0 0.00249188062230565 0.00949697679572003 0 0 0.008975854950184 0.00403909847322078
"забывать" 0.000990452042312111 0.00677961505345726 0.00166125374820377 0 0 0 0 0.00269273231548052
"закричала" 0.00396180816924844 0 0.00415313437050942 0 0 0 0 0.00807819694644155
"закрыл" 0.000990452042312111 0 0 0.00158282946595334 0 0.00518739463104656 0 0.0148100277351428
"замка" 0.000990452042312111 0.00203388451603718 0 0.00316565893190668 0 0.0129684865776164 0 0.00538546463096104
"замолчал" 0 0.00203388451603718 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0 0.00807819694644155
"занавес" 0 0.00271184602138291 0 0.00633131786381335 0.00694107031304227 0 0.00299195165006134 0.00538546463096104
"запретил" 0.00198090408462422 0.00135592301069145 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0.00598390330012267 0.00269273231548052
"затылок" 0.00198090408462422 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.008975854950184 0.00807819694644155
"звука" 0.00297135612693633 0.00406776903207436 0.000830626874101885 0 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00269273231548052
"зевнул" 0 0 0.000830626874101885 0 0 0 0 0.0188491262083636
"землей" 0.00396180816924844 0 0.00249188062230565 0 0 0 0.00598390330012267 0.00807819694644155
"земной" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0.00316565893190668 0.0173526757826057 0 0.00598390330012267 0
"зна" 0 0 0.0124594031115283 0 0 0 0 0
"значения" 0.00198090408462422 0.000677961505345726 0.00664501499281508 0.00474848839786001 0.00347053515652114 0 0 0
"золотая" 0.000990452042312111 0.000677961505345726 0.00249188062230565 0.00158282946595334 0 0.00518739463104656 0.0119678066002453 0.00403909847322078
"золотых" 0 0.000677961505345726 0 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.0209436615504293 0.00403909847322078
"известен" 0.000990452042312111 0.00610165354811154 0 0.00474848839786001 0.00347053515652114 0 0 0.00134636615774026
"иное" 0.00495226021156056 0.00271184602138291 0.00249188062230565 0.00474848839786001 0 0 0 0
"интонация" 0.00198090408462422 0.00881349956949444 0 0 0 0 0 0
"использовать" 0 0.00135592301069145 0.00166125374820377 0.00949697679572003 0.00694107031304227 0.00778109194656984 0 0
"итальянского" 0.000990452042312111 0.00135592301069145 0.00166125374820377 0.0110798062616734 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"карте" 0.00396180816924844 0 0.00581438811871319 0.00316565893190668 0 0.00259369731552328 0 0.00134636615774026
"катька" 0 0.00271184602138291 0.00913689561512073 0 0 0 0 0
"качество" 0.00198090408462422 0.00271184602138291 0.00166125374820377 0.00316565893190668 0.00347053515652114 0.00518739463104656 0 0.00269273231548052
"кожа" 0.000990452042312111 0.000677961505345726 0.00249188062230565 0.00158282946595334 0 0 0 0.0121172954196623
"кожей" 0.000990452042312111 0.00271184602138291 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00598390330012267 0.00403909847322078
"колено" 0.000990452042312111 0.000677961505345726 0 0.00474848839786001 0.00347053515652114 0.00259369731552328 0.00598390330012267 0.00807819694644155
"конечном" 0 0.00135592301069145 0.00498376124461131 0.00949697679572003 0.00347053515652114 0 0 0
"костомаров" 0 0 0 0 0 0 0 0.0201954923661039
"крапивиной" 0.0148567806346817 0 0 0 0 0 0 0
"краю" 0.00198090408462422 0.00271184602138291 0.00249188062230565 0 0.00347053515652114 0 0.00598390330012267 0.00403909847322078
"крепкие" 0.00198090408462422 0.00203388451603718 0.00332250749640754 0.00158282946595334 0.00347053515652114 0 0.008975854950184 0.00134636615774026
"критик" 0.00396180816924844 0.00474573053742009 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0 0
"кружок" 0.00594271225387267 0.00610165354811154 0 0 0 0 0 0
"лаовай" 0 0 0 0 0 0 0 0.0201954923661039
"легкие" 0.00396180816924844 0 0.00249188062230565 0.00158282946595334 0 0 0.0119678066002453 0.00403909847322078
"ленинград" 0.00594271225387267 0.00135592301069145 0.000830626874101885 0.00791414732976669 0 0 0 0.00134636615774026
"лета" 0.00297135612693633 0.00135592301069145 0.00581438811871319 0.00316565893190668 0 0 0.00299195165006134 0
"летели" 0 0.00203388451603718 0.00664501499281508 0.00158282946595334 0 0.00518739463104656 0 0.00134636615774026
"летом" 0.00297135612693633 0.00135592301069145 0.00166125374820377 0.00633131786381335 0 0 0 0.00538546463096104
"литературные" 0 0.00338980752672863 0.00166125374820377 0.00474848839786001 0.00694107031304227 0 0 0.00403909847322078
"лось" 0 0.000677961505345726 0.0116287762374264 0 0 0 0 0
"лошади" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0.00949697679572003 0 0.00518739463104656 0 0.00134636615774026
"луна" 0 0.00271184602138291 0.000830626874101885 0 0.00694107031304227 0.00778109194656984 0.00598390330012267 0.00403909847322078
"любую" 0.00693316429618478 0.00135592301069145 0.00166125374820377 0.00158282946595334 0 0.00518739463104656 0.00299195165006134 0
"майор" 0 0 0.00581438811871319 0.00158282946595334 0.00347053515652114 0.00518739463104656 0 0.00538546463096104
"мамочка" 0 0.000677961505345726 0 0 0 0 0.00299195165006134 0.0175027600506234
"марсель" 0 0.000677961505345726 0 0 0.00347053515652114 0.0337180651018026 0 0
"материал" 0.00297135612693633 0.00271184602138291 0.00249188062230565 0.00158282946595334 0.00694107031304227 0.00259369731552328 0 0.00134636615774026
"матерью" 0.00693316429618478 0.00271184602138291 0.000830626874101885 0 0 0.00259369731552328 0.00299195165006134 0.00134636615774026
"мгновенно" 0.00594271225387267 0.00203388451603718 0 0.00158282946595334 0 0.0103747892620931 0.00299195165006134 0
"мифа" 0.000990452042312111 0.00203388451603718 0.00664501499281508 0 0.0104116054695634 0 0 0
"модерна" 0.00495226021156056 0.00338980752672863 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0 0
"молодости" 0.00297135612693633 0.00406776903207436 0.00166125374820377 0.00633131786381335 0 0 0 0
"молоко" 0 0.000677961505345726 0.00166125374820377 0 0.00347053515652114 0.00518739463104656 0.0149597582503067 0.00538546463096104
"молоком" 0.000990452042312111 0 0.00332250749640754 0 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00807819694644155
"мощный" 0.000990452042312111 0.00542369204276581 0.00249188062230565 0 0 0.00259369731552328 0.00299195165006134 0.00134636615774026
"мрачно" 0 0.00338980752672863 0.00166125374820377 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00403909847322078
"мыслью" 0.00198090408462422 0.00271184602138291 0.00498376124461131 0.00474848839786001 0 0 0 0
"мягкий" 0.00297135612693633 0.000677961505345726 0.00249188062230565 0 0 0.00778109194656984 0.00598390330012267 0.00403909847322078
"мягко" 0.000990452042312111 0.00135592301069145 0.00166125374820377 0.00158282946595334 0 0.00518739463104656 0 0.00942456310418181
"наверху" 0.00396180816924844 0 0.000830626874101885 0.00316565893190668 0 0 0.00299195165006134 0.00942456310418181
"надежде" 0.00396180816924844 0.00271184602138291 0.00166125374820377 0.00158282946595334 0.00694107031304227 0 0 0.00269273231548052
"называть" 0.00198090408462422 0.00677961505345726 0.000830626874101885 0.00158282946595334 0.00347053515652114 0 0 0
"написала" 0.00396180816924844 0.00474573053742009 0.00249188062230565 0 0 0 0 0.00134636615774026
"написали" 0.00297135612693633 0.00677961505345726 0 0 0.00694107031304227 0 0 0
"население" 0.000990452042312111 0.00135592301069145 0.00332250749640754 0.0110798062616734 0.00347053515652114 0 0 0
"наслаждением" 0.00396180816924844 0.00338980752672863 0.000830626874101885 0 0 0 0 0.0067318307887013
"находятся" 0 0.00203388451603718 0.00913689561512073 0.00158282946595334 0 0 0 0
"нашла" 0.00198090408462422 0.000677961505345726 0.00664501499281508 0.00158282946595334 0 0.00518739463104656 0.00299195165006134 0
"ная" 0 0 0.0124594031115283 0 0 0 0 0
"ненавидит" 0.000990452042312111 0.00542369204276581 0.00415313437050942 0 0 0 0.00299195165006134 0
"неправильно" 0.00792361633849689 0.00203388451603718 0.00249188062230565 0 0 0 0 0.00134636615774026
"николаевич" 0 0.000677961505345726 0.000830626874101885 0.00316565893190668 0.0104116054695634 0 0.00598390330012267 0.00807819694644155
"ницше" 0.000990452042312111 0.000677961505345726 0.00249188062230565 0.00474848839786001 0.00694107031304227 0.0103747892620931 0 0.00134636615774026
"нога" 0.00198090408462422 0 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0.00598390330012267 0.0067318307887013
"ногой" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0.00474848839786001 0 0 0.00598390330012267 0.00538546463096104
"номера" 0.000990452042312111 0.00271184602138291 0.00415313437050942 0.00474848839786001 0 0 0.00598390330012267 0
"нужное" 0.00297135612693633 0.000677961505345726 0.000830626874101885 0.00158282946595334 0 0.0129684865776164 0.008975854950184 0.00134636615774026
"области" 0.00198090408462422 0.00542369204276581 0.00166125374820377 0 0 0 0 0.00403909847322078
"обнял" 0.00297135612693633 0.000677961505345726 0.00249188062230565 0 0 0.00259369731552328 0.00299195165006134 0.00807819694644155
"обратил" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0.00791414732976669 0 0 0 0.00538546463096104
"обратите" 0 0.00949146107484017 0 0.00158282946595334 0 0 0 0
"обратно" 0.00198090408462422 0.00338980752672863 0.00332250749640754 0.00474848839786001 0 0 0 0.00134636615774026
"обстоятельствах" 0.00495226021156056 0.00542369204276581 0.000830626874101885 0 0 0 0 0.00134636615774026
"обычного" 0.00495226021156056 0.00338980752672863 0.000830626874101885 0 0.00694107031304227 0 0 0.00269273231548052
"опричники" 0 0 0.000830626874101885 0 0 0 0.0418873231008587 0
"опустил" 0 0 0.000830626874101885 0 0.00347053515652114 0.0129684865776164 0 0.0107709292619221
"особый" 0.000990452042312111 0.00203388451603718 0.00166125374820377 0.00791414732976669 0.00694107031304227 0 0.00598390330012267 0
"оставаться" 0.00693316429618478 0.00203388451603718 0.00166125374820377 0 0 0.00259369731552328 0 0.00269273231548052
"остановить" 0.00495226021156056 0.000677961505345726 0.00249188062230565 0.00474848839786001 0 0.00259369731552328 0 0.00269273231548052
"ответственности" 0.00297135612693633 0.00203388451603718 0.00332250749640754 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00134636615774026
"отказ" 0.000990452042312111 0.00542369204276581 0.000830626874101885 0.00633131786381335 0.00347053515652114 0 0 0
"открыла" 0.00396180816924844 0.00135592301069145 0.00249188062230565 0 0.00347053515652114 0 0 0.0067318307887013
"отнюдь" 0.00495226021156056 0 0.00415313437050942 0.00633131786381335 0 0 0.00299195165006134 0
"отцы" 0.00396180816924844 0.000677961505345726 0.00249188062230565 0 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00269273231548052
"па" 0 0 0.0116287762374264 0 0 0 0.00299195165006134 0
"пакет" 0.00297135612693633 0.00135592301069145 0.000830626874101885 0.00474848839786001 0.00694107031304227 0.00259369731552328 0.008975854950184 0
"папу" 0 0 0.0107981493633245 0.00158282946595334 0 0.00259369731552328 0 0
"пейзаж" 0.000990452042312111 0.00474573053742009 0.000830626874101885 0.00316565893190668 0.00694107031304227 0 0 0.00269273231548052
"пере" 0 0 0.0124594031115283 0 0 0 0 0
"перестала" 0.00396180816924844 0.000677961505345726 0.00415313437050942 0 0 0.00778109194656984 0 0.00269273231548052
"перчатках" 0 0 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.0129684865776164 0.00598390330012267 0.00538546463096104
"песен" 0.000990452042312111 0.00338980752672863 0.00166125374820377 0.00474848839786001 0.0104116054695634 0 0.00299195165006134 0
"песок" 0 0.00203388451603718 0.00166125374820377 0.00474848839786001 0.0138821406260845 0 0 0.00403909847322078
"петербурга" 0 0.00542369204276581 0.000830626874101885 0.00474848839786001 0 0.00259369731552328 0 0.00269273231548052
"петушки" 0 0.00813553806414872 0 0.00158282946595334 0.00694107031304227 0 0 0
"пещеру" 0 0.000677961505345726 0 0 0.0104116054695634 0.018155881208663 0 0.00538546463096104
"пистолет" 0.000990452042312111 0.000677961505345726 0.00332250749640754 0 0 0.0103747892620931 0.00299195165006134 0.00538546463096104
"плакал" 0.00198090408462422 0.00203388451603718 0.000830626874101885 0.00158282946595334 0 0.00259369731552328 0 0.00942456310418181
"победе" 0 0.00677961505345726 0.000830626874101885 0.00316565893190668 0 0 0 0.00269273231548052
"победу" 0.000990452042312111 0.00135592301069145 0.00332250749640754 0.00791414732976669 0 0 0.00299195165006134 0.00269273231548052
"поведение" 0.000990452042312111 0.00406776903207436 0.00332250749640754 0.00474848839786001 0 0 0 0.00134636615774026
"подбородок" 0.00198090408462422 0 0.00249188062230565 0.00158282946595334 0 0.00778109194656984 0.008975854950184 0.00403909847322078
"подруг" 0.00198090408462422 0 0.00249188062230565 0.0110798062616734 0 0.00259369731552328 0.00299195165006134 0.00134636615774026
"подхожу" 0 0.000677961505345726 0 0 0 0.0207495785241862 0.017951709900368 0
"полено" 0 0.000677961505345726 0 0.00158282946595334 0 0.0311243677862793 0 0.00134636615774026
"получалось" 0.00693316429618478 0.00203388451603718 0.00249188062230565 0 0.00347053515652114 0 0 0.00134636615774026
"помощь" 0.00396180816924844 0.00135592301069145 0.00332250749640754 0.00316565893190668 0 0 0.00299195165006134 0.00269273231548052
"понравилась" 0.00594271225387267 0.000677961505345726 0.00332250749640754 0.00316565893190668 0.00694107031304227 0 0 0
"попасть" 0.00495226021156056 0 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.0103747892620931 0.00598390330012267 0
"пот" 0.00198090408462422 0.000677961505345726 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0.00299195165006134 0.0067318307887013
"похожие" 0.000990452042312111 0.00135592301069145 0.00249188062230565 0.00949697679572003 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"похожим" 0 0.00203388451603718 0.00166125374820377 0.00474848839786001 0.00347053515652114 0.00518739463104656 0.00299195165006134 0.00403909847322078
"пояснил" 0.00990452042312111 0 0.000830626874101885 0 0.00347053515652114 0 0 0.00403909847322078
"правил" 0.00297135612693633 0.00338980752672863 0.00166125374820377 0.00633131786381335 0.00347053515652114 0 0 0
"правильный" 0.00198090408462422 0.00271184602138291 0.000830626874101885 0 0 0.00259369731552328 0.0119678066002453 0.00403909847322078
"правую" 0.000990452042312111 0 0.00332250749640754 0 0 0.00518739463104656 0.00299195165006134 0.00942456310418181
"прасковья" 0 0 0 0 0 0 0.04487927475092 0
"превращаются" 0 0.000677961505345726 0.00747564186691696 0.00474848839786001 0.00347053515652114 0 0 0.00134636615774026
"прекрасное" 0.00495226021156056 0.000677961505345726 0.00166125374820377 0 0 0.00259369731552328 0.017951709900368 0
"преступление" 0.00198090408462422 0.00542369204276581 0.000830626874101885 0 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00134636615774026
"приём" 0 0.0101694225801859 0 0 0 0 0 0
"применительно" 0.000990452042312111 0.00949146107484017 0 0 0 0 0 0
"принимать" 0.00297135612693633 0 0.000830626874101885 0.00474848839786001 0.00694107031304227 0 0 0.00807819694644155
"причинам" 0.00396180816924844 0.00271184602138291 0 0.00791414732976669 0 0 0.00598390330012267 0
