"Bykov_Iyun" "Bykov_Sto_Nochey" "Dubovitsky_Mashinka" "Dubovitsky_Okolonolya" "Erofeev_Akimudy" "Erofeev_Apokalipsis" "Sorokin_Istoria" "Sorokin_Manaraga" "Sorokin_Oprichnik" "Sorokin_Salo"
"свидания" 0.00297135612693633 0.000677961505345726 0.00523713759007877 0.00626422501096239 0.00332250749640754 0.00791414732976669 0 0 0 0
"свободе" 0.000990452042312111 0.00135592301069145 0 0.0125284500219248 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00269273231548052
"свободно" 0.00297135612693633 0.00271184602138291 0.00209485503603151 0.0104403750182707 0.000830626874101885 0.00158282946595334 0 0.00518739463104656 0.00299195165006134 0.00269273231548052
"свободного" 0.00396180816924844 0.00338980752672863 0 0.00208807500365413 0.00249188062230565 0.00316565893190668 0.0138821406260845 0 0 0.00269273231548052
"сего" 0.000990452042312111 0.00338980752672863 0.00733199262611027 0.00626422501096239 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0
"села" 0.00297135612693633 0.000677961505345726 0.00104742751801575 0.00208807500365413 0.00249188062230565 0 0 0.0103747892620931 0 0.0107709292619221
"сидя" 0 0.000677961505345726 0.00209485503603151 0 0.00498376124461131 0.00791414732976669 0.0138821406260845 0.00259369731552328 0 0.00269273231548052
"ский" 0 0.000677961505345726 0 0 0.0157819106079358 0 0.00347053515652114 0 0 0
"сладко" 0.00297135612693633 0.000677961505345726 0.00418971007206301 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0.0149597582503067 0.00403909847322078
"слез" 0.00495226021156056 0 0 0 0.000830626874101885 0.00474848839786001 0 0.0155621838931397 0 0.00807819694644155
"слухи" 0.00693316429618478 0.000677961505345726 0.00104742751801575 0.00208807500365413 0.00415313437050942 0.00474848839786001 0 0 0.008975854950184 0
"слышу" 0.00396180816924844 0 0.00104742751801575 0 0.00332250749640754 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.017951709900368 0.00403909847322078
"сможет" 0.00594271225387267 0.00203388451603718 0.00314228255404726 0.00417615000730826 0.000830626874101885 0 0.00694107031304227 0.00778109194656984 0 0.00134636615774026
"собак" 0.00297135612693633 0.00203388451603718 0.00418971007206301 0 0.00249188062230565 0 0.0104116054695634 0 0 0.0067318307887013
"собирался" 0.00594271225387267 0.00135592301069145 0.00942684766214178 0.00417615000730826 0.000830626874101885 0 0 0 0 0.00134636615774026
"современного" 0.000990452042312111 0.00542369204276581 0 0.00208807500365413 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00259369731552328 0 0.00403909847322078
"сознательно" 0.00198090408462422 0.00610165354811154 0 0 0.00166125374820377 0.00791414732976669 0.00694107031304227 0 0 0.00134636615774026
"состояния" 0 0.00813553806414872 0.00418971007206301 0 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0 0
"сочетание" 0.00495226021156056 0.00949146107484017 0 0 0.000830626874101885 0.00158282946595334 0 0 0 0
"ствол" 0 0.000677961505345726 0 0.00417615000730826 0 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.0201954923661039
"стейк" 0 0 0 0 0 0 0.00347053515652114 0.0518739463104656 0 0
"стеной" 0.00297135612693633 0.000677961505345726 0.00104742751801575 0.00208807500365413 0 0.00316565893190668 0.0173526757826057 0.00518739463104656 0.0149597582503067 0.00134636615774026
"стихотворения" 0.00198090408462422 0.0122033070962231 0 0.00208807500365413 0 0 0 0 0 0
"столовой" 0 0.000677961505345726 0.00209485503603151 0 0.00498376124461131 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.008975854950184 0.0067318307887013
"стул" 0.00198090408462422 0.000677961505345726 0.00314228255404726 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0.00942456310418181
"судьбу" 0.00495226021156056 0.00271184602138291 0.00628456510809452 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0 0 0
"суп" 0.00297135612693633 0.000677961505345726 0.00209485503603151 0 0.00332250749640754 0.00316565893190668 0.0138821406260845 0.00778109194656984 0 0.00269273231548052
"существа" 0 0.00338980752672863 0.00418971007206301 0.00208807500365413 0.00498376124461131 0.00158282946595334 0.00347053515652114 0 0 0.00403909847322078
"счёт" 0 0.00542369204276581 0.0104742751801575 0.00626422501096239 0 0 0 0 0 0
"тарелку" 0.000990452042312111 0 0.00837942014412603 0.00626422501096239 0 0.00158282946595334 0 0.00518739463104656 0 0.00807819694644155
"твари" 0 0.000677961505345726 0.0136165577342048 0.00417615000730826 0.000830626874101885 0 0 0 0.00299195165006134 0.00403909847322078
"твердо" 0.00792361633849689 0 0 0 0.00996752248922262 0 0 0 0 0.00134636615774026
"телу" 0.00297135612693633 0.000677961505345726 0 0 0.00415313437050942 0.00791414732976669 0 0.00518739463104656 0.008975854950184 0.00269273231548052
"тонкий" 0 0.00406776903207436 0.00314228255404726 0.00208807500365413 0 0.00316565893190668 0.00694107031304227 0.00518739463104656 0.00598390330012267 0.00403909847322078
"увидев" 0.000990452042312111 0 0.00418971007206301 0.0167046000292331 0.00415313437050942 0.00316565893190668 0.00347053515652114 0 0 0
"ужасе" 0.00297135612693633 0.00542369204276581 0.00418971007206301 0.00208807500365413 0.00249188062230565 0.00316565893190668 0 0 0 0
"умные" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00332250749640754 0.00316565893190668 0 0.0129684865776164 0.00299195165006134 0.00134636615774026
"учитель" 0.00594271225387267 0.00677961505345726 0.00104742751801575 0.00208807500365413 0 0 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"фигуры" 0 0.00474573053742009 0 0 0.00249188062230565 0 0 0.00518739463104656 0.00299195165006134 0.0107709292619221
"хозяйка" 0 0.00203388451603718 0.00209485503603151 0 0.00498376124461131 0.0110798062616734 0.0104116054695634 0 0 0
"хорошее" 0.00297135612693633 0.00203388451603718 0.00418971007206301 0 0.00166125374820377 0.00158282946595334 0 0.00518739463104656 0.0119678066002453 0.00269273231548052
"человеческий" 0.00198090408462422 0.000677961505345726 0.00314228255404726 0.00417615000730826 0.00166125374820377 0.00474848839786001 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.00403909847322078
"черном" 0.000990452042312111 0 0 0 0.00747564186691696 0.00474848839786001 0 0.00259369731552328 0 0.00942456310418181
"чувствует" 0.00198090408462422 0.00745757655880299 0.00209485503603151 0.00626422501096239 0.000830626874101885 0.00158282946595334 0 0.00259369731552328 0 0
"штук" 0 0.00338980752672863 0.00314228255404726 0.00835230001461653 0 0.00158282946595334 0 0.0155621838931397 0 0.00269273231548052
"штука" 0 0.00881349956949444 0.00209485503603151 0 0 0 0 0.00518739463104656 0.00299195165006134 0.00403909847322078
"шумно" 0.00396180816924844 0 0.00209485503603151 0.00417615000730826 0.00249188062230565 0 0 0.00259369731552328 0.00299195165006134 0.0107709292619221
"юмора" 0 0.00474573053742009 0 0 0.00166125374820377 0.0158282946595334 0 0 0 0.00269273231548052
"e" 0 0 0 0 0 0 0 0.0363117624173259 0 0.00807819694644155
"il" 0 0 0.0199011228422993 0 0.000830626874101885 0 0 0 0 0
"авторов" 0.000990452042312111 0.0108473840855316 0 0 0 0 0 0.00518739463104656 0.00299195165006134 0
"алкоголь" 0 0.00135592301069145 0.00523713759007877 0 0.00249188062230565 0 0.0277642812521691 0.00518739463104656 0 0
"антонио" 0 0 0 0 0 0 0 0.0518739463104656 0 0
"аслан" 0 0 0.0209485503603151 0 0 0 0 0 0 0
"баба" 0.00198090408462422 0.00135592301069145 0.00628456510809452 0.00835230001461653 0.00249188062230565 0 0 0 0 0.00403909847322078
"бери" 0.000990452042312111 0 0.00733199262611027 0.00835230001461653 0.00415313437050942 0 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"бизнес" 0 0 0.00523713759007877 0.0187926750328872 0.000830626874101885 0.00316565893190668 0.00694107031304227 0.00259369731552328 0 0
"бориса" 0.008914068380809 0.00542369204276581 0 0 0 0.00158282946595334 0 0.00259369731552328 0 0.00134636615774026
"борьба" 0.000990452042312111 0.00406776903207436 0 0.00208807500365413 0.00498376124461131 0.00316565893190668 0 0.00259369731552328 0.008975854950184 0
"боялись" 0.00396180816924844 0.00135592301069145 0.00104742751801575 0 0.00747564186691696 0.00474848839786001 0 0 0 0.00134636615774026
"брови" 0.00297135612693633 0.00135592301069145 0 0 0.00249188062230565 0 0.00347053515652114 0.00518739463104656 0.0119678066002453 0.0067318307887013
"бумага" 0 0 0.00628456510809452 0.00208807500365413 0.000830626874101885 0 0.00694107031304227 0.0233432758397095 0.00299195165006134 0
"бывших" 0.00396180816924844 0.00135592301069145 0.00523713759007877 0.00417615000730826 0.00332250749640754 0.00158282946595334 0 0.00518739463104656 0 0
"ва" 0 0 0.00209485503603151 0 0.0116287762374264 0 0 0.00778109194656984 0 0.00134636615774026
"важный" 0 0.00542369204276581 0.00628456510809452 0 0.00249188062230565 0.00158282946595334 0 0 0 0.00269273231548052
"ванну" 0 0.000677961505345726 0 0 0.00581438811871319 0.00316565893190668 0.00347053515652114 0.00259369731552328 0.0149597582503067 0.00403909847322078
"вдова" 0.00990452042312111 0.000677961505345726 0.00209485503603151 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00259369731552328 0.00299195165006134 0.00269273231548052
"ведут" 0 0.00203388451603718 0 0.00626422501096239 0.00415313437050942 0.00633131786381335 0 0.00518739463104656 0.008975854950184 0
"вещество" 0.000990452042312111 0.00474573053742009 0 0 0 0 0.00347053515652114 0.00259369731552328 0 0.0134636615774026
"взгляда" 0.00198090408462422 0.00203388451603718 0.00418971007206301 0.00208807500365413 0.00332250749640754 0.00633131786381335 0.00694107031304227 0 0 0
"видя" 0.000990452042312111 0.00135592301069145 0.00837942014412603 0.00626422501096239 0.00332250749640754 0.00316565893190668 0 0 0 0
"влияние" 0.00198090408462422 0.00813553806414872 0 0 0.000830626874101885 0.00474848839786001 0.00347053515652114 0 0 0.00134636615774026
"внутрь" 0 0 0.00628456510809452 0.0104403750182707 0 0 0 0.00778109194656984 0.008975854950184 0.00403909847322078
"воле" 0.000990452042312111 0.00135592301069145 0.00628456510809452 0.00626422501096239 0.000830626874101885 0.00633131786381335 0.00694107031304227 0 0.00299195165006134 0
"волхов" 0 0 0.0209485503603151 0 0 0 0 0 0 0
"восьмидесятых" 0 0.00542369204276581 0.00104742751801575 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.0242937460956479 0 0 0
"вселенной" 0.000990452042312111 0.000677961505345726 0.00733199262611027 0.00835230001461653 0.00249188062230565 0.00158282946595334 0.00694107031304227 0.00259369731552328 0 0
"встретил" 0.00297135612693633 0.000677961505345726 0.00314228255404726 0.00835230001461653 0.00166125374820377 0.00316565893190668 0.00347053515652114 0 0 0.00538546463096104
"всяких" 0.00693316429618478 0.00338980752672863 0.00418971007206301 0 0.00166125374820377 0.00316565893190668 0 0 0 0
"вторую" 0 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0.0103747892620931 0 0.00807819694644155
"входят" 0 0.00203388451603718 0.00104742751801575 0.00835230001461653 0.00249188062230565 0.00316565893190668 0 0.00778109194656984 0.00299195165006134 0.00403909847322078
"выбрал" 0.00198090408462422 0.00474573053742009 0 0.00208807500365413 0.00332250749640754 0.00158282946595334 0 0.00518739463104656 0 0.00403909847322078
"вызвал" 0.000990452042312111 0.00406776903207436 0.00104742751801575 0.00208807500365413 0.00498376124461131 0.00316565893190668 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"выходило" 0.0118854245077453 0.00135592301069145 0.00209485503603151 0.00417615000730826 0 0 0.00347053515652114 0 0 0.00134636615774026
"выяснилось" 0.00396180816924844 0.000677961505345726 0.00523713759007877 0.00208807500365413 0.00166125374820377 0.00791414732976669 0 0 0.00299195165006134 0.00134636615774026
"глубокая" 0.00198090408462422 0.0122033070962231 0 0 0 0 0 0 0 0
"городской" 0.000990452042312111 0.00271184602138291 0.00209485503603151 0 0.00166125374820377 0.00791414732976669 0.00694107031304227 0.00778109194656984 0.00299195165006134 0
"гражданской" 0.00495226021156056 0.00474573053742009 0 0.00417615000730826 0.000830626874101885 0.00316565893190668 0.00347053515652114 0 0 0.00269273231548052
"грозно" 0.000990452042312111 0.000677961505345726 0.00314228255404726 0 0.00332250749640754 0 0.0104116054695634 0.0103747892620931 0.00598390330012267 0.00269273231548052
"давать" 0.00198090408462422 0.00474573053742009 0.00104742751801575 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.0138821406260845 0.00259369731552328 0 0.00134636615774026
"дверей" 0 0 0.00523713759007877 0.0125284500219248 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0 0.00403909847322078
"девушек" 0.000990452042312111 0.00271184602138291 0.00418971007206301 0.00208807500365413 0.00498376124461131 0.00474848839786001 0.00347053515652114 0 0 0
"делаю" 0.00297135612693633 0.00135592301069145 0.00104742751801575 0.00417615000730826 0.00332250749640754 0 0.00347053515652114 0.018155881208663 0 0
"дерева" 0 0.000677961505345726 0.00314228255404726 0.00208807500365413 0.000830626874101885 0.00158282946595334 0.00694107031304227 0.00259369731552328 0.00598390330012267 0.0107709292619221
"диван" 0.000990452042312111 0.000677961505345726 0.00733199262611027 0.00208807500365413 0.00166125374820377 0 0.00347053515652114 0.00778109194656984 0 0.00538546463096104
"ждала" 0.00792361633849689 0 0.00104742751801575 0 0.00415313437050942 0.00158282946595334 0.0104116054695634 0.00259369731552328 0 0.00134636615774026
"жениться" 0.000990452042312111 0 0.00314228255404726 0.00417615000730826 0.0116287762374264 0 0 0 0 0
"женской" 0.00594271225387267 0.000677961505345726 0.00104742751801575 0 0.00249188062230565 0.0110798062616734 0 0 0.00299195165006134 0.00134636615774026
"живая" 0.00297135612693633 0.00542369204276581 0.00104742751801575 0 0.00332250749640754 0.00158282946595334 0 0.00259369731552328 0 0.00269273231548052
"жила" 0.00594271225387267 0.000677961505345726 0.00104742751801575 0.00208807500365413 0.00581438811871319 0.00316565893190668 0 0.00259369731552328 0 0.00134636615774026
"зажогин" 0 0 0 0 0 0 0 0 0 0.0269273231548052
"занимался" 0.00396180816924844 0.00610165354811154 0.00104742751801575 0.00208807500365413 0 0.00158282946595334 0.00347053515652114 0 0 0.00403909847322078
"звёзд" 0 0.00338980752672863 0.0146639852522205 0.00208807500365413 0 0 0 0 0 0
"зеленые" 0.00297135612693633 0 0 0 0.00249188062230565 0.00474848839786001 0 0 0.0119678066002453 0.00942456310418181
"зеленый" 0.00495226021156056 0 0 0 0.00415313437050942 0.00316565893190668 0.0104116054695634 0.00518739463104656 0 0.00403909847322078
"зиму" 0 0.00135592301069145 0.00104742751801575 0.00626422501096239 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.018155881208663 0.00299195165006134 0.00403909847322078
"ивановича" 0 0.00203388451603718 0.00104742751801575 0.0125284500219248 0.00166125374820377 0.00158282946595334 0 0 0.0209436615504293 0
"интеллигенции" 0 0.00610165354811154 0 0.00208807500365413 0.00332250749640754 0.00633131786381335 0.00347053515652114 0 0.00299195165006134 0
"интересный" 0.00297135612693633 0.0108473840855316 0 0 0.000830626874101885 0 0 0 0 0
"иные" 0.00198090408462422 0.00135592301069145 0.0104742751801575 0.00417615000730826 0.000830626874101885 0.00158282946595334 0 0 0.00299195165006134 0.00134636615774026
"итак" 0.00198090408462422 0.00135592301069145 0.00314228255404726 0.00208807500365413 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00518739463104656 0 0.00403909847322078
"каменный" 0 0.00135592301069145 0 0 0 0.00158282946595334 0.0104116054695634 0.00778109194656984 0.017951709900368 0.0067318307887013
"кончилось" 0.00396180816924844 0.00203388451603718 0.00523713759007877 0.00208807500365413 0.000830626874101885 0.00474848839786001 0 0.00259369731552328 0 0.00269273231548052
"коридор" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0 0.000830626874101885 0.00158282946595334 0.00694107031304227 0.0103747892620931 0.00598390330012267 0.00807819694644155
"корни" 0.000990452042312111 0.00542369204276581 0 0 0.00415313437050942 0.00474848839786001 0.00347053515652114 0 0 0.00269273231548052
"кресло" 0 0 0.00209485503603151 0.00417615000730826 0.00166125374820377 0 0 0.0103747892620931 0.0119678066002453 0.00807819694644155
"криком" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00417615000730826 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.00598390330012267 0.00538546463096104
"круга" 0.000990452042312111 0.00271184602138291 0.00209485503603151 0.00208807500365413 0 0 0.0104116054695634 0 0.0209436615504293 0.00269273231548052
"крылья" 0.000990452042312111 0.000677961505345726 0.00209485503603151 0 0.00166125374820377 0 0.0104116054695634 0.0103747892620931 0.0149597582503067 0.00269273231548052
"ктитор" 0 0 0 0.0417615000730826 0 0 0 0 0 0
"культ" 0 0.0101694225801859 0 0 0.000830626874101885 0.00474848839786001 0 0 0 0.00134636615774026
"лась" 0 0 0 0 0.0166125374820377 0 0 0 0 0
"лёд" 0 0.000677961505345726 0.0199011228422993 0 0 0 0 0 0 0
"лема" 0 0.0128812686015688 0 0 0 0.00158282946595334 0 0 0 0
"литературных" 0 0.00474573053742009 0.00104742751801575 0.0104403750182707 0.00249188062230565 0.00158282946595334 0.0104116054695634 0 0 0
"литературой" 0.000990452042312111 0.00542369204276581 0 0.00208807500365413 0.000830626874101885 0.00633131786381335 0.0138821406260845 0 0 0.00134636615774026
"лучшем" 0.000990452042312111 0.00406776903207436 0.00104742751801575 0.00417615000730826 0.00166125374820377 0.00474848839786001 0 0.0103747892620931 0 0.00134636615774026
"маски" 0.00198090408462422 0.00271184602138291 0.00104742751801575 0 0.00332250749640754 0.00791414732976669 0 0.00518739463104656 0 0.00269273231548052
"мастера" 0 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00166125374820377 0.00633131786381335 0.00694107031304227 0.0129684865776164 0.00299195165006134 0.00134636615774026
"микоян" 0 0 0 0 0 0 0 0 0 0.0269273231548052
"миши" 0.017828136761618 0.000677961505345726 0 0 0.000830626874101885 0 0 0 0 0
"моде" 0 0.00338980752672863 0 0.00208807500365413 0.00332250749640754 0.00949697679572003 0.00347053515652114 0.00518739463104656 0 0.00134636615774026
"моём" 0 0.00745757655880299 0.00733199262611027 0.00417615000730826 0 0 0 0 0 0
"мол" 0.000990452042312111 0.00474573053742009 0.00733199262611027 0 0.00166125374820377 0.00316565893190668 0 0 0.00299195165006134 0
"молчание" 0.00198090408462422 0.000677961505345726 0.00314228255404726 0.00208807500365413 0.00332250749640754 0.00474848839786001 0 0.0103747892620931 0.00299195165006134 0.00134636615774026
"муза" 0 0.00271184602138291 0 0.031321125054812 0 0 0.00347053515652114 0 0 0
"народный" 0.00198090408462422 0.00203388451603718 0 0 0.00581438811871319 0.00316565893190668 0 0.00259369731552328 0.008975854950184 0.00269273231548052
"наука" 0.00297135612693633 0.00406776903207436 0.00523713759007877 0.00208807500365413 0.000830626874101885 0.00158282946595334 0 0 0 0.00403909847322078
"начались" 0.008914068380809 0.00203388451603718 0.00209485503603151 0 0.000830626874101885 0.00158282946595334 0.00694107031304227 0.00259369731552328 0 0.00134636615774026
"недолго" 0.00198090408462422 0.00135592301069145 0.00209485503603151 0.00208807500365413 0.00166125374820377 0.00158282946595334 0.00347053515652114 0.0129684865776164 0 0.00538546463096104
"некоторым" 0.00495226021156056 0.00338980752672863 0.00418971007206301 0.00417615000730826 0.00332250749640754 0 0 0 0 0
"необычайно" 0.00198090408462422 0.0101694225801859 0.00104742751801575 0.00208807500365413 0 0 0 0 0 0.00134636615774026
"нервно" 0.00198090408462422 0.000677961505345726 0 0.00626422501096239 0.000830626874101885 0 0 0 0.00598390330012267 0.0148100277351428
"новому" 0.00198090408462422 0.00406776903207436 0.00104742751801575 0.00417615000730826 0.00166125374820377 0.00316565893190668 0.00694107031304227 0 0.00299195165006134 0.00269273231548052
"новость" 0.000990452042312111 0 0.00314228255404726 0.00208807500365413 0.00332250749640754 0.00316565893190668 0 0.00259369731552328 0.0209436615504293 0.00134636615774026
"ногой" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0.00835230001461653 0.00249188062230565 0.00474848839786001 0 0 0.00598390330012267 0.00538546463096104
"носу" 0.00495226021156056 0 0.00523713759007877 0.00208807500365413 0.000830626874101885 0.00316565893190668 0 0.00778109194656984 0.00299195165006134 0.00269273231548052
"обнял" 0.00297135612693633 0.000677961505345726 0.00418971007206301 0.00208807500365413 0.00249188062230565 0 0 0.00259369731552328 0.00299195165006134 0.00807819694644155
"объявил" 0.000990452042312111 0 0.00209485503603151 0.00417615000730826 0.00747564186691696 0.00791414732976669 0 0 0 0.00134636615774026
"ожидал" 0.00495226021156056 0 0.00523713759007877 0.00417615000730826 0.00415313437050942 0.00158282946595334 0 0.00259369731552328 0.00299195165006134 0
"ожидании" 0.00198090408462422 0.00271184602138291 0.00418971007206301 0.00417615000730826 0.00332250749640754 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0
"оказаться" 0.00198090408462422 0.00271184602138291 0.00104742751801575 0.00626422501096239 0.00166125374820377 0.00316565893190668 0.0138821406260845 0.00518739463104656 0 0
"океан" 0.000990452042312111 0.000677961505345726 0.00942684766214178 0 0.00415313437050942 0.00316565893190668 0 0 0 0.00269273231548052
"опасно" 0.000990452042312111 0.00135592301069145 0.00314228255404726 0.00208807500365413 0.000830626874101885 0.00633131786381335 0 0.00518739463104656 0 0.00807819694644155
"опасности" 0.000990452042312111 0.00135592301069145 0.00104742751801575 0 0.00913689561512073 0.00158282946595334 0.00694107031304227 0 0 0.00269273231548052
"опыта" 0.00396180816924844 0.00610165354811154 0.00104742751801575 0 0.00249188062230565 0.00474848839786001 0 0 0 0
"ответить" 0.00396180816924844 0.00203388451603718 0.00523713759007877 0.00208807500365413 0 0.00316565893190668 0.00694107031304227 0 0.00598390330012267 0.00134636615774026
"относиться" 0.00198090408462422 0.00745757655880299 0 0 0.00166125374820377 0.00791414732976669 0 0 0 0
"отстой" 0 0 0 0.00417615000730826 0 0.0284909303871601 0 0 0 0
"офицер" 0.00198090408462422 0.000677961505345726 0.0104742751801575 0.00417615000730826 0.00166125374820377 0 0 0 0 0.00403909847322078
"охотно" 0.000990452042312111 0.000677961505345726 0.00733199262611027 0.00417615000730826 0.00249188062230565 0.00949697679572003 0 0 0 0
"паузу" 0.00297135612693633 0 0.00209485503603151 0.00417615000730826 0.00249188062230565 0.00158282946595334 0 0.00518739463104656 0.0119678066002453 0.00403909847322078
"пел" 0.00396180816924844 0.00338980752672863 0.00209485503603151 0.00417615000730826 0 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00403909847322078
"передал" 0.00198090408462422 0.00203388451603718 0.00314228255404726 0.00208807500365413 0.00249188062230565 0.00158282946595334 0 0 0 0.00942456310418181
"песок" 0 0.00203388451603718 0 0.0104403750182707 0.00166125374820377 0.00474848839786001 0.0138821406260845 0 0 0.00403909847322078
"побольше" 0.00594271225387267 0 0.00209485503603151 0 0.00498376124461131 0.00316565893190668 0.00347053515652114 0 0.00299195165006134 0.00269273231548052
"поверх" 0.00495226021156056 0.000677961505345726 0.00523713759007877 0.00835230001461653 0 0 0 0.00259369731552328 0.00299195165006134 0.00403909847322078
"подарил" 0 0.00135592301069145 0.00523713759007877 0.00835230001461653 0.00415313437050942 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"подмигивает" 0 0 0 0 0.000830626874101885 0.00158282946595334 0.00347053515652114 0.00518739463104656 0.04487927475092 0
"поднялись" 0.000990452042312111 0 0.00523713759007877 0.00208807500365413 0.00166125374820377 0 0 0.00518739463104656 0.00299195165006134 0.0107709292619221
"позволяет" 0.00297135612693633 0.00474573053742009 0 0 0.000830626874101885 0.00316565893190668 0.00694107031304227 0 0.00299195165006134 0.00538546463096104
"пойми" 0.0118854245077453 0 0.00209485503603151 0 0.00166125374820377 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0.00134636615774026
"покачал" 0.000990452042312111 0 0.00314228255404726 0.00208807500365413 0.00581438811871319 0 0 0 0 0.0107709292619221
"пользу" 0 0.00203388451603718 0.00209485503603151 0 0.00581438811871319 0.00791414732976669 0 0 0 0.00403909847322078
"понемногу" 0 0.000677961505345726 0.012569130216189 0.0146165250255789 0 0 0 0 0 0
"понравился" 0.000990452042312111 0.00610165354811154 0.00209485503603151 0.00208807500365413 0.00332250749640754 0 0.00347053515652114 0.00259369731552328 0 0.00134636615774026
"портрет" 0 0.00610165354811154 0 0.00208807500365413 0.00332250749640754 0.00158282946595334 0 0 0 0.0067318307887013
"послом" 0 0 0 0 0.0166125374820377 0 0 0 0 0
"поставить" 0.000990452042312111 0.00542369204276581 0.00314228255404726 0 0.00249188062230565 0.00316565893190668 0 0.00259369731552328 0 0.00269273231548052
"потроха" 0.000990452042312111 0 0.00104742751801575 0.00208807500365413 0 0 0.00347053515652114 0 0.0388953714507974 0.00403909847322078
"поэмы" 0.000990452042312111 0.0108473840855316 0 0 0 0.00158282946595334 0.00347053515652114 0 0.00299195165006134 0
"президент" 0 0.000677961505345726 0.00209485503603151 0 0.00415313437050942 0.0158282946595334 0.00347053515652114 0 0 0.00134636615774026
"придёт" 0 0.00271184602138291 0.012569130216189 0.00835230001461653 0 0 0 0 0 0
"приехала" 0.00990452042312111 0.00203388451603718 0 0.00208807500365413 0.00249188062230565 0.00158282946595334 0.00347053515652114 0.00259369731552328 0 0
"прижал" 0 0 0.00104742751801575 0 0.000830626874101885 0 0 0.0103747892620931 0.00299195165006134 0.0175027600506234
"прилично" 0.00594271225387267 0.00271184602138291 0 0.00208807500365413 0.000830626874101885 0 0.00694107031304227 0.0103747892620931 0.00299195165006134 0.00134636615774026
"приходи" 0.00693316429618478 0.00338980752672863 0.00104742751801575 0.00417615000730826 0.00249188062230565 0 0 0 0 0.00269273231548052
"причина" 0.000990452042312111 0.00542369204276581 0.00209485503603151 0.00835230001461653 0.00249188062230565 0.00158282946595334 0 0 0 0.00134636615774026
"продолжала" 0.00594271225387267 0.000677961505345726 0.00104742751801575 0 0.00664501499281508 0 0 0.00259369731552328 0 0.00403909847322078
"простить" 0.00297135612693633 0.00406776903207436 0.00314228255404726 0.00835230001461653 0 0 0.0104116054695634 0.00259369731552328 0 0
"протягивает" 0 0 0.00209485503603151 0 0 0.00158282946595334 0.00347053515652114 0.0207495785241862 0.0149597582503067 0.00403909847322078
"прочие" 0.008914068380809 0 0.00523713759007877 0.0104403750182707 0.000830626874101885 0 0 0 0 0
"прошептал" 0.00297135612693633 0 0.00418971007206301 0.00417615000730826 0.00332250749640754 0 0 0.00259369731552328 0 0.00807819694644155
"прощание" 0 0.0101694225801859 0.00209485503603151 0.00208807500365413 0 0.00316565893190668 0 0 0 0
"пьесы" 0.00396180816924844 0.00813553806414872 0.00104742751801575 0.00417615000730826 0 0 0.00347053515652114 0 0 0
"пьют" 0 0.00135592301069145 0.00209485503603151 0 0.00332250749640754 0.00791414732976669 0.00694107031304227 0.00518739463104656 0.00598390330012267 0.00134636615774026
"ра" 0 0 0 0 0.0157819106079358 0 0 0.00259369731552328 0 0
"рабочий" 0.00594271225387267 0.000677961505345726 0.00104742751801575 0 0.000830626874101885 0.00949697679572003 0.00347053515652114 0 0.00598390330012267 0.00269273231548052
"ртом" 0.00198090408462422 0.000677961505345726 0.00418971007206301 0.00208807500365413 0.00249188062230565 0.00158282946595334 0.0104116054695634 0.00259369731552328 0 0.00538546463096104
"рыба" 0.00198090408462422 0.000677961505345726 0.00209485503603151 0.00417615000730826 0.00415313437050942 0.00316565893190668 0.00694107031304227 0.0103747892620931 0 0
